positive_score,negative_score,Polarity_Score,subjectivity_score,avg_senetence_length,Percentage_of_Complex_words,Fog_Index,avg_no_of_words_per_sentence,complex_Word_Count,word_count,syllable_count,personal_pronouns,avg_word_length,percentage_of_personal_pronouns,Percentage_of_complex_words_three_syllables
2,1,0.33333322222225925,0.04347825897920613,22,0.34782608695652173,8.93913043478261,23,23,23,42,0,5.3478260869565215,0.0,0.30434782608695654
0,0,0.0,0.0,16,0.23529411764705882,6.4941176470588236,17,17,17,32,0,5.529411764705882,0.0,0.23529411764705882
0,0,0.0,0.0,13,0.2857142857142857,5.314285714285715,14,14,14,24,0,5.571428571428571,0.0,0.21428571428571427
0,2,-0.99999950000025,-0.09523809070294806,20,0.42857142857142855,8.17142857142857,21,21,21,44,0,6.571428571428571,0.0,0.38095238095238093
0,0,0.0,0.0,11,0.5833333333333334,4.633333333333334,12,12,12,33,0,7.5,0.0,0.5833333333333334
0,0,0.0,0.0,17,0.4444444444444444,6.977777777777778,18,18,18,36,0,5.722222222222222,0.0,0.3333333333333333
0,0,0.0,0.0,20,0.47619047619047616,8.19047619047619,21,21,21,49,0,6.809523809523809,0.0,0.47619047619047616
1,0,0.9999990000010001,0.07692307100591762,12,0.5384615384615384,5.015384615384615,13,13,13,33,0,6.615384615384615,0.0,0.46153846153846156
2,0,0.99999950000025,0.11111110493827195,17,0.2777777777777778,6.911111111111111,18,18,18,33,0,5.055555555555555,0.0,0.2777777777777778
0,2,-0.99999950000025,-0.11764705190311459,16,0.35294117647058826,6.541176470588235,17,17,17,30,0,5.764705882352941,0.0,0.23529411764705882
3,1,0.49999987500003124,0.09999999500000024,19,0.55,7.82,20,20,20,48,0,6.6,0.0,0.45
0,0,0.0,0.0,13,0.42857142857142855,5.371428571428572,14,14,14,28,0,6.214285714285714,0.0,0.2857142857142857
0,0,0.0,0.0,21,0.45454545454545453,8.581818181818182,22,22,22,48,0,6.363636363636363,0.0,0.36363636363636365
0,1,-0.9999990000010001,-0.05263157617728546,18,0.3684210526315789,7.347368421052632,19,19,19,36,0,5.684210526315789,0.0,0.3684210526315789
1,2,-0.33333322222225925,-0.045454543388429844,21,0.36363636363636365,8.545454545454545,22,22,22,41,0,5.681818181818182,0.0,0.2727272727272727
2,0,0.99999950000025,0.11111110493827195,17,0.3333333333333333,6.933333333333334,18,18,18,32,0,4.833333333333333,0.0,0.2222222222222222
0,1,-0.9999990000010001,-0.07142856632653098,13,0.2857142857142857,5.314285714285715,14,14,14,25,0,5.142857142857143,0.0,0.14285714285714285
2,1,0.33333322222225925,0.05882352595155729,16,0.47058823529411764,6.588235294117647,17,17,17,35,0,6.0588235294117645,0.0,0.47058823529411764
5,1,0.6666665555555741,0.24999998437500096,15,0.375,6.15,16,16,16,29,0,5.4375,0.0,0.25
1,0,0.9999990000010001,0.04999999750000012,19,0.3,7.720000000000001,20,20,20,36,0,5.35,0.0,0.3
1,3,-0.49999987500003124,-0.10526315235457093,18,0.42105263157894735,7.36842105263158,19,19,19,45,0,6.842105263157895,0.0,0.3684210526315789
0,0,0.0,0.0,14,0.6666666666666666,5.866666666666667,15,15,15,41,0,7.533333333333333,0.0,0.6
0,1,-0.9999990000010001,-0.04761904535147403,20,0.38095238095238093,8.152380952380952,21,21,21,42,0,5.666666666666667,0.0,0.23809523809523808
4,0,0.9999997500000625,0.2666666488888901,14,0.5333333333333333,5.8133333333333335,15,15,15,36,0,6.8,0.0,0.5333333333333333
0,0,0.0,0.0,17,0.5555555555555556,7.022222222222223,18,18,18,48,0,7.166666666666667,0.0,0.5555555555555556
1,0,0.9999990000010001,0.09999999000000101,9,0.3,3.7200000000000006,10,10,10,22,0,6.5,0.0,0.3
0,2,-0.99999950000025,-0.08333332986111125,23,0.375,9.35,24,24,24,50,0,6.208333333333333,0.0,0.3333333333333333
1,0,0.9999990000010001,0.03999999840000006,24,0.36,9.744,25,25,25,49,0,5.68,0.0,0.28
1,1,0.0,0.0,18,0.42105263157894735,7.36842105263158,19,19,19,40,0,6.2105263157894735,0.0,0.3157894736842105
0,0,0.0,0.0,15,0.3125,6.125,16,16,16,33,0,5.4375,0.0,0.3125
2,0,0.99999950000025,0.1818181652892577,10,0.5454545454545454,4.218181818181818,11,11,11,25,0,7.090909090909091,0.0,0.45454545454545453
2,0,0.99999950000025,0.09523809070294806,20,0.38095238095238093,8.152380952380952,21,21,21,48,0,6.571428571428571,0.0,0.38095238095238093
0,0,0.0,0.0,9,0.6,3.84,10,10,10,27,0,7.6,0.0,0.6
1,0,0.9999990000010001,0.041666664930555625,23,0.4583333333333333,9.383333333333333,24,24,24,59,0,7.291666666666667,0.0,0.4166666666666667
3,0,0.9999996666667778,0.09677419042663901,30,0.25806451612903225,12.103225806451613,31,31,31,53,1,5.129032258064516,0.03225806451612903,0.22580645161290322
0,0,0.0,0.0,20,0.38095238095238093,8.152380952380952,21,21,21,42,0,6.0,0.0,0.3333333333333333
0,2,-0.99999950000025,-0.07692307396449716,23,0.4230769230769231,9.36923076923077,26,26,26,52,1,5.653846153846154,0.038461538461538464,0.3076923076923077
0,0,0.0,0.0,22,0.30434782608695654,8.921739130434784,23,23,23,46,0,5.434782608695652,0.0,0.30434782608695654
2,0,0.99999950000025,0.09090908677685969,21,0.3181818181818182,8.527272727272727,22,22,22,43,1,5.7272727272727275,0.045454545454545456,0.2727272727272727
1,0,0.9999990000010001,0.045454543388429844,21,0.3181818181818182,8.527272727272727,22,22,22,38,3,4.636363636363637,0.13636363636363635,0.2727272727272727
0,0,0.0,0.0,17,0.2777777777777778,6.911111111111111,18,18,18,39,0,5.888888888888889,0.0,0.2777777777777778
1,2,-0.33333322222225925,-0.05882352595155729,16,0.47058823529411764,6.588235294117647,17,17,17,37,0,6.352941176470588,0.0,0.4117647058823529
0,0,0.0,0.0,16,0.29411764705882354,6.517647058823529,17,17,17,35,0,5.823529411764706,0.0,0.29411764705882354
1,0,0.9999990000010001,0.041666664930555625,23,0.3333333333333333,9.333333333333334,24,24,24,46,1,5.416666666666667,0.041666666666666664,0.25
2,0,0.99999950000025,0.05882352768166096,31,0.3235294117647059,12.529411764705884,34,34,34,56,1,4.823529411764706,0.029411764705882353,0.23529411764705882
1,0,0.9999990000010001,0.05263157617728546,18,0.47368421052631576,7.389473684210526,19,19,19,41,1,5.842105263157895,0.05263157894736842,0.3684210526315789
0,0,0.0,0.0,64,0.4307692307692308,25.77230769230769,65,65,65,147,0,6.507692307692308,0.0,0.36923076923076925
1,0,0.9999990000010001,0.015384615147928998,62,0.27692307692307694,24.910769230769233,65,65,65,107,0,4.938461538461539,0.0,0.24615384615384617
2,1,0.33333322222225925,0.018518518175582997,52,0.3888888888888889,20.955555555555556,54,54,54,99,0,5.833333333333333,0.0,0.25925925925925924
8,0,0.9999998750000157,0.056737588250088025,138,0.44680851063829785,55.378723404255325,141,141,141,299,3,6.553191489361702,0.02127659574468085,0.3475177304964539
1,0,0.9999990000010001,0.06666666222222252,12,0.26666666666666666,4.906666666666667,15,15,15,32,2,6.866666666666666,0.13333333333333333,0.26666666666666666
1,0,0.9999990000010001,0.06666666222222252,15,0.13333333333333333,6.053333333333334,15,15,15,20,2,4.2,0.13333333333333333,0.06666666666666667
7,2,0.5555554938271674,0.02336448587212857,212,0.49065420560747663,84.996261682243,214,214,214,466,2,6.341121495327103,0.009345794392523364,0.43457943925233644
3,0,0.9999996666667778,0.2499999791666684,11,0.3333333333333333,4.533333333333334,12,12,12,20,0,5.333333333333333,0.0,0.25
0,0,0.0,0.0,11,0.18181818181818182,4.472727272727273,11,11,11,19,0,5.454545454545454,0.0,0.09090909090909091
3,0,0.9999996666667778,0.17647057785467188,16,0.23529411764705882,6.4941176470588236,17,17,17,26,0,4.705882352941177,0.0,0.17647058823529413
8,1,0.7777776913580343,0.028340080856922748,243,0.3522267206477733,97.34089068825911,247,247,247,487,9,6.153846153846154,0.03643724696356275,0.2631578947368421
0,1,-0.9999990000010001,-0.00970873776981808,99,0.32038834951456313,39.728155339805824,103,103,103,202,4,5.932038834951456,0.038834951456310676,0.24271844660194175
4,0,0.9999997500000625,0.05882352854671282,67,0.23529411764705882,26.894117647058824,68,68,68,116,3,5.220588235294118,0.04411764705882353,0.19117647058823528
3,2,0.199999960000008,0.04999999750000012,19,0.4,7.76,20,20,20,41,2,5.25,0.1,0.35
1,3,-0.49999987500003124,-0.07999999680000013,24,0.24,9.696,25,25,25,40,0,4.56,0.0,0.2
0,1,-0.9999990000010001,-0.03999999840000006,24,0.36,9.744,25,25,25,47,0,5.6,0.0,0.24
3,2,0.199999960000008,0.045454543388429844,21,0.5,8.6,22,22,22,47,0,6.2727272727272725,0.0,0.4090909090909091
2,4,-0.33333327777778704,-0.07142856887755111,27,0.4642857142857143,10.985714285714288,28,28,28,64,0,6.428571428571429,0.0,0.4642857142857143
0,0,0.0,0.0,13,0.35714285714285715,5.342857142857143,14,14,14,24,0,5.714285714285714,0.0,0.2857142857142857
3,1,0.49999987500003124,0.06666666444444451,29,0.36666666666666664,11.746666666666668,30,30,30,64,0,6.0,0.0,0.3333333333333333
0,0,0.0,0.0,11,0.4166666666666667,4.566666666666666,12,12,12,18,0,6.083333333333333,0.0,0.3333333333333333
3,0,0.9999996666667778,0.14285713605442207,20,0.5238095238095238,8.20952380952381,21,21,21,46,0,6.619047619047619,0.0,0.38095238095238093
0,1,-0.9999990000010001,-0.06666666222222252,14,0.3333333333333333,5.733333333333334,15,15,15,27,0,5.466666666666667,0.0,0.26666666666666666
0,0,0.0,0.0,18,0.2631578947368421,7.305263157894737,19,19,19,31,0,4.7894736842105265,0.0,0.21052631578947367
0,1,-0.9999990000010001,-0.09090908264462885,10,0.2727272727272727,4.109090909090909,11,11,11,17,0,5.0,0.0,0.2727272727272727
1,4,-0.599999880000024,-0.13636363016528952,21,0.36363636363636365,8.545454545454545,22,22,22,45,0,6.2272727272727275,0.0,0.3181818181818182
0,1,-0.9999990000010001,-0.06249999609375024,15,0.3125,6.125,16,16,16,32,0,5.4375,0.0,0.3125
1,1,0.0,0.0,21,0.3181818181818182,8.527272727272727,22,22,22,40,0,5.181818181818182,0.0,0.3181818181818182
1,2,-0.33333322222225925,-0.041666664930555625,23,0.2916666666666667,9.316666666666668,24,24,24,39,0,5.166666666666667,0.0,0.25
1,3,-0.49999987500003124,-0.06451612695109267,28,0.12903225806451613,11.251612903225807,31,31,31,45,0,5.064516129032258,0.0,0.12903225806451613
1,0,0.9999990000010001,0.032258063475546335,28,0.3548387096774194,11.34193548387097,31,31,31,53,0,5.032258064516129,0.0,0.25806451612903225
1,0,0.9999990000010001,0.03846153698224858,25,0.46153846153846156,10.184615384615384,26,26,26,50,0,5.538461538461538,0.0,0.3076923076923077
3,0,0.9999996666667778,0.0937499970703126,29,0.21875,11.6875,32,32,32,50,0,4.46875,0.0,0.15625
1,2,-0.33333322222225925,-0.02941176384083048,33,0.4117647058823529,13.364705882352943,34,34,34,64,0,5.823529411764706,0.0,0.3235294117647059
0,2,-0.99999950000025,-0.07999999680000013,24,0.4,9.76,25,25,25,56,0,6.88,0.0,0.4
0,3,-0.9999996666667778,-0.15789472853185638,18,0.3684210526315789,7.347368421052632,19,19,19,34,0,5.7894736842105265,0.0,0.2631578947368421
0,2,-0.99999950000025,-0.13333332444444504,14,0.4,5.760000000000001,15,15,15,29,0,5.2,0.0,0.4
0,0,0.0,0.0,10,0.09090909090909091,4.036363636363637,11,11,11,12,0,4.454545454545454,0.0,0.09090909090909091
0,3,-0.9999996666667778,-0.15789472853185638,18,0.42105263157894735,7.36842105263158,19,19,19,39,0,5.631578947368421,0.0,0.3157894736842105
0,3,-0.9999996666667778,-0.18749998828125072,15,0.5625,6.2250000000000005,16,16,16,38,0,6.875,0.0,0.5
0,2,-0.99999950000025,-0.08333332986111125,23,0.375,9.35,24,24,24,48,0,6.458333333333333,0.0,0.375
0,3,-0.9999996666667778,-0.14285713605442207,20,0.2857142857142857,8.114285714285714,21,21,21,40,0,5.714285714285714,0.0,0.2857142857142857
0,0,0.0,0.0,10,0.45454545454545453,4.1818181818181825,11,11,11,22,0,6.2727272727272725,0.0,0.2727272727272727
0,2,-0.99999950000025,-0.12499999218750048,15,0.375,6.15,16,16,16,33,0,5.9375,0.0,0.375
2,1,0.33333322222225925,0.03846153698224858,25,0.38461538461538464,10.153846153846153,26,26,26,49,0,5.769230769230769,0.0,0.23076923076923078
2,1,0.33333322222225925,0.045454543388429844,21,0.45454545454545453,8.581818181818182,22,22,22,45,0,5.954545454545454,0.0,0.3181818181818182
1,0,0.9999990000010001,0.06666666222222252,14,0.4666666666666667,5.786666666666667,15,15,15,36,0,7.0,0.0,0.4666666666666667
0,5,-0.99999980000004,-0.17857142219387778,27,0.32142857142857145,10.92857142857143,28,28,28,53,0,5.785714285714286,0.0,0.2857142857142857
0,2,-0.99999950000025,-0.07999999680000013,24,0.28,9.712000000000002,25,25,25,43,0,5.68,0.0,0.2
0,1,-0.9999990000010001,-0.04347825897920613,22,0.34782608695652173,8.93913043478261,23,23,23,42,0,6.086956521739131,0.0,0.34782608695652173
2,0,0.99999950000025,0.11111110493827195,17,0.4444444444444444,6.977777777777778,18,18,18,43,0,7.0,0.0,0.4444444444444444
0,1,-0.9999990000010001,-0.07142856632653098,13,0.5714285714285714,5.428571428571429,14,14,14,34,0,6.571428571428571,0.0,0.5714285714285714
1,0,0.9999990000010001,0.05882352595155729,16,0.35294117647058826,6.541176470588235,17,17,17,28,0,5.470588235294118,0.0,0.23529411764705882
1,1,0.0,0.0,17,0.5555555555555556,7.022222222222223,18,18,18,42,0,7.277777777777778,0.0,0.5
2,0,0.99999950000025,0.11111110493827195,17,0.3333333333333333,6.933333333333334,18,18,18,34,0,5.388888888888889,0.0,0.2777777777777778
3,0,0.9999996666667778,0.11111110699588492,24,0.37037037037037035,9.748148148148148,27,27,27,47,0,5.333333333333333,0.0,0.2222222222222222
1,3,-0.49999987500003124,-0.10526315235457093,18,0.42105263157894735,7.36842105263158,19,19,19,37,0,5.526315789473684,0.0,0.3157894736842105
5,5,0.0,0.0,24,0.25925925925925924,9.703703703703704,27,27,27,42,0,4.888888888888889,0.0,0.2222222222222222
1,3,-0.49999987500003124,-0.07142856887755111,27,0.35714285714285715,10.942857142857143,28,28,28,49,1,5.178571428571429,0.03571428571428571,0.32142857142857145
1,1,0.0,0.0,20,0.3333333333333333,8.133333333333333,21,21,21,43,0,5.095238095238095,0.0,0.2857142857142857
1,1,0.0,0.0,21,0.5,8.6,22,22,22,54,0,7.5,0.0,0.45454545454545453
8,1,0.7777776913580343,0.18918918407596802,36,0.32432432432432434,14.52972972972973,37,37,37,66,1,5.351351351351352,0.02702702702702703,0.32432432432432434
0,1,-0.9999990000010001,-0.04347825897920613,20,0.30434782608695654,8.121739130434783,23,23,23,44,0,5.521739130434782,0.0,0.21739130434782608
0,0,0.0,0.0,57,0.3225806451612903,22.929032258064517,62,62,62,118,0,5.774193548387097,0.0,0.25806451612903225
2,0,0.99999950000025,0.028169013687760373,65,0.29577464788732394,26.118309859154934,71,71,71,131,0,5.507042253521127,0.0,0.2535211267605634
0,0,0.0,0.0,8,0.4444444444444444,3.377777777777778,9,9,9,14,0,4.888888888888889,0.0,0.4444444444444444
12,1,0.8461537810650938,0.05729166636827257,187,0.3697916666666667,74.94791666666667,192,192,192,376,3,6.104166666666667,0.015625,0.2916666666666667
1,0,0.9999990000010001,0.06666666222222252,12,0.26666666666666666,4.906666666666667,15,15,15,32,2,6.866666666666666,0.13333333333333333,0.26666666666666666
1,0,0.9999990000010001,0.06666666222222252,15,0.13333333333333333,6.053333333333334,15,15,15,20,2,4.2,0.13333333333333333,0.06666666666666667
0,0,0.0,0.0,11,0.16666666666666666,4.466666666666667,12,12,12,19,0,4.833333333333333,0.0,0.16666666666666666
7,2,0.5555554938271674,0.024390243783462225,203,0.4975609756097561,81.39902439024391,205,205,205,449,2,6.404878048780488,0.00975609756097561,0.43902439024390244
3,0,0.9999996666667778,0.2499999791666684,11,0.3333333333333333,4.533333333333334,12,12,12,20,0,5.333333333333333,0.0,0.25
0,0,0.0,0.0,11,0.18181818181818182,4.472727272727273,11,11,11,19,0,5.454545454545454,0.0,0.09090909090909091
3,0,0.9999996666667778,0.17647057785467188,16,0.23529411764705882,6.4941176470588236,17,17,17,26,0,4.705882352941177,0.0,0.17647058823529413
8,1,0.7777776913580343,0.028340080856922748,243,0.3522267206477733,97.34089068825911,247,247,247,487,9,6.153846153846154,0.03643724696356275,0.2631578947368421
0,1,-0.9999990000010001,-0.00970873776981808,99,0.32038834951456313,39.728155339805824,103,103,103,202,4,5.932038834951456,0.038834951456310676,0.24271844660194175
0,0,0.0,0.0,30,0.16129032258064516,12.064516129032258,31,31,31,44,1,4.741935483870968,0.03225806451612903,0.0967741935483871
0,0,0.0,0.0,14,0.26666666666666666,5.706666666666667,15,15,15,32,1,6.666666666666667,0.06666666666666667,0.26666666666666666
2,0,0.99999950000025,0.060606058769513374,32,0.21212121212121213,12.884848484848485,33,33,33,46,0,4.696969696969697,0.0,0.15151515151515152
1,0,0.9999990000010001,0.037037035665294975,26,0.2222222222222222,10.488888888888889,27,27,27,43,1,4.444444444444445,0.037037037037037035,0.1111111111111111
0,0,0.0,0.0,22,0.13043478260869565,8.852173913043478,23,23,23,35,0,4.826086956521739,0.0,0.13043478260869565
2,0,0.99999950000025,0.06451612695109267,30,0.25806451612903225,12.103225806451613,31,31,31,49,0,5.129032258064516,0.0,0.1935483870967742
0,0,0.0,0.0,17,0.2777777777777778,6.911111111111111,18,18,18,32,0,5.722222222222222,0.0,0.2777777777777778
0,0,0.0,0.0,16,0.17647058823529413,6.470588235294118,17,17,17,24,0,5.0,0.0,0.17647058823529413
2,0,0.99999950000025,0.08695651795841226,22,0.30434782608695654,8.921739130434784,23,23,23,44,0,5.782608695652174,0.0,0.30434782608695654
2,0,0.99999950000025,0.11764705190311459,16,0.35294117647058826,6.541176470588235,17,17,17,32,0,5.529411764705882,0.0,0.23529411764705882
2,0,0.99999950000025,0.09999999500000024,19,0.35,7.740000000000001,20,20,20,38,0,5.65,0.0,0.3
1,0,0.9999990000010001,0.06249999609375024,15,0.125,6.050000000000001,16,16,16,22,0,4.0,0.0,0.125
1,1,0.0,0.0,17,0.3888888888888889,6.955555555555556,18,18,18,37,0,5.944444444444445,0.0,0.3333333333333333
2,1,0.33333322222225925,0.06249999609375024,15,0.4375,6.175000000000001,16,16,16,29,0,5.8125,0.0,0.3125
0,0,0.0,0.0,9,0.3,3.7200000000000006,10,10,10,18,0,5.5,0.0,0.3
1,1,0.0,0.0,17,0.3888888888888889,6.955555555555556,18,18,18,36,0,6.0,0.0,0.16666666666666666
0,0,0.0,0.0,12,0.3076923076923077,4.923076923076923,13,13,13,28,0,5.461538461538462,0.0,0.3076923076923077
1,0,0.9999990000010001,0.037037035665294975,26,0.4074074074074074,10.562962962962963,27,27,27,53,0,6.0,0.0,0.2962962962962963
0,0,0.0,0.0,5,0.16666666666666666,2.066666666666667,6,6,6,10,0,5.166666666666667,0.0,0.16666666666666666
2,0,0.99999950000025,0.07692307396449716,25,0.15384615384615385,10.061538461538461,26,26,26,40,0,4.846153846153846,0.0,0.07692307692307693
0,0,0.0,0.0,14,0.3333333333333333,5.733333333333334,15,15,15,26,0,5.466666666666667,0.0,0.2
0,0,0.0,0.0,14,0.4,5.760000000000001,15,15,15,29,0,6.0,0.0,0.3333333333333333
0,1,-0.9999990000010001,-0.07142856632653098,13,0.21428571428571427,5.285714285714286,14,14,14,25,1,4.785714285714286,0.07142857142857142,0.21428571428571427
0,2,-0.99999950000025,-0.13333332444444504,14,0.4666666666666667,5.786666666666667,15,15,15,36,0,7.2,0.0,0.4666666666666667
2,0,0.99999950000025,0.06451612695109267,27,0.1935483870967742,10.877419354838711,31,31,31,42,1,4.258064516129032,0.03225806451612903,0.16129032258064516
1,0,0.9999990000010001,0.06666666222222252,14,0.0,5.6000000000000005,15,15,15,19,0,3.4,0.0,0.0
1,0,0.9999990000010001,0.037037035665294975,26,0.2962962962962963,10.518518518518519,27,27,27,53,0,5.777777777777778,0.0,0.25925925925925924
1,1,0.0,0.0,9,0.5,3.8000000000000003,10,10,10,17,0,5.8,0.0,0.3
3,0,0.9999996666667778,0.06666666518518523,44,0.15555555555555556,17.662222222222223,45,45,45,64,1,4.022222222222222,0.022222222222222223,0.13333333333333333
0,0,0.0,0.0,8,0.2222222222222222,3.2888888888888888,9,9,9,15,0,4.666666666666667,0.0,0.2222222222222222
0,0,0.0,0.0,15,0.3125,6.125,16,16,16,28,0,5.75,0.0,0.25
1,0,0.9999990000010001,0.09090908264462885,10,0.36363636363636365,4.1454545454545455,11,11,11,21,0,5.818181818181818,0.0,0.36363636363636365
0,0,0.0,0.0,15,0.5,6.2,16,16,16,33,0,7.1875,0.0,0.375
1,0,0.9999990000010001,0.1428571224489825,6,0.2857142857142857,2.5142857142857142,7,7,7,11,0,5.428571428571429,0.0,0.14285714285714285
2,0,0.99999950000025,0.10526315235457093,18,0.3157894736842105,7.326315789473684,19,19,19,40,0,6.0,0.0,0.2631578947368421
0,0,0.0,0.0,23,0.2916666666666667,9.316666666666668,24,24,24,43,0,5.333333333333333,0.0,0.25
1,0,0.9999990000010001,0.07692307100591762,10,0.15384615384615385,4.061538461538461,13,13,13,16,0,3.923076923076923,0.0,0.15384615384615385
0,0,0.0,0.0,16,0.23529411764705882,6.4941176470588236,17,17,17,26,1,4.647058823529412,0.058823529411764705,0.17647058823529413
2,0,0.99999950000025,0.11764705190311459,16,0.35294117647058826,6.541176470588235,17,17,17,34,1,5.588235294117647,0.058823529411764705,0.29411764705882354
1,1,0.0,0.0,28,0.4482758620689655,11.379310344827587,29,29,29,60,0,6.068965517241379,0.0,0.3793103448275862
1,0,0.9999990000010001,0.017241379013079674,57,0.29310344827586204,22.917241379310347,58,58,58,108,0,5.586206896551724,0.0,0.2413793103448276
1,0,0.9999990000010001,0.020833332899305567,44,0.2708333333333333,17.708333333333336,48,48,48,85,0,5.3125,0.0,0.25
12,2,0.7142856632653098,0.050505050249974495,193,0.37373737373737376,77.34949494949495,198,198,198,377,3,5.9646464646464645,0.015151515151515152,0.29292929292929293
1,0,0.9999990000010001,0.06666666222222252,12,0.26666666666666666,4.906666666666667,15,15,15,32,2,6.866666666666666,0.13333333333333333,0.26666666666666666
1,0,0.9999990000010001,0.06666666222222252,15,0.13333333333333333,6.053333333333334,15,15,15,20,2,4.2,0.13333333333333333,0.06666666666666667
0,0,0.0,0.0,15,0.0625,6.025,16,16,16,20,0,4.25,0.0,0.0625
7,2,0.5555554938271674,0.024390243783462225,203,0.4975609756097561,81.39902439024391,205,205,205,449,2,6.404878048780488,0.00975609756097561,0.43902439024390244
3,0,0.9999996666667778,0.2499999791666684,11,0.3333333333333333,4.533333333333334,12,12,12,20,0,5.333333333333333,0.0,0.25
0,0,0.0,0.0,11,0.18181818181818182,4.472727272727273,11,11,11,19,0,5.454545454545454,0.0,0.09090909090909091
3,0,0.9999996666667778,0.17647057785467188,16,0.23529411764705882,6.4941176470588236,17,17,17,26,0,4.705882352941177,0.0,0.17647058823529413
8,1,0.7777776913580343,0.028340080856922748,243,0.3522267206477733,97.34089068825911,247,247,247,487,9,6.153846153846154,0.03643724696356275,0.2631578947368421
0,1,-0.9999990000010001,-0.00970873776981808,99,0.32038834951456313,39.728155339805824,103,103,103,202,4,5.932038834951456,0.038834951456310676,0.24271844660194175
0,0,0.0,0.0,55,0.19298245614035087,22.07719298245614,57,57,57,101,2,5.614035087719298,0.03508771929824561,0.14035087719298245
2,1,0.33333322222225925,0.021276595291987336,44,0.23404255319148937,17.693617021276594,47,47,47,69,0,4.638297872340425,0.0,0.1702127659574468
